movieId,title,genres,description,metadata
656,Eddie (1996),Comedy,"Eddie arrives on stage through a huge book which opens to reveal herself sitting at the top of a staircase. Then discusses Caesar dog food, 24 hour garages, Latin, and winds her way through James Bond gadgets, Einstein and Pavlov.","{""Title"": ""Eddie Izzard: Definite Article"", ""Description"": ""Eddie arrives on stage through a huge book which opens to reveal herself sitting at the top of a staircase. Then discusses Caesar dog food, 24 hour garages, Latin, and winds her way through James Bond gadgets, Einstein and Pavlov."", ""Genre"": ""Comedy"", ""Year"": ""1996"", ""Director"": ""Ed Bye"", ""Runtime"": 109, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/1yG50ajC6EEEQq01Y96SkXIqILy.jpg""}"
657,Yankee Zulu (1994),Comedy|Drama,"A movie about Yankee Zulu. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
658,Billy's Holiday (1995),Drama|Musical,"A movie about Billy's Holiday. Genres: Drama, Musical.","{""Genre"": ""Drama, Musical"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,"A movie about Purple Noon. Genres: Crime, Drama, Thriller.","{""Genre"": ""Crime, Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
660,August (1996),Drama,"It was a historic moment that every Oasis fan wanted to be there for, the biggest show in British history that no one had ever seen before.  The world's first uncut theatrical screening of the first day of the legendary outdoor show at the peak of Oasis' career, which drew 250,000 people over 2 days.","{""Title"": ""Oasis LIVE AT KNEBWORTH: August 10th, 1996"", ""Description"": ""It was a historic moment that every Oasis fan wanted to be there for, the biggest show in British history that no one had ever seen before.  The world's first uncut theatrical screening of the first day of the legendary outdoor show at the peak of Oasis' career, which drew 250,000 people over 2 days."", ""Genre"": ""Music"", ""Year"": ""2024"", ""Director"": ""Dick Carruthers"", ""Runtime"": 110, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/ogTByTMzBxPkansJaB2PMfkc8YW.jpg""}"
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,"A movie about James and the Giant Peach. Genres: Adventure, Animation, Children, Fantasy, Musical.","{""Genre"": ""Adventure, Animation, Children, Fantasy, Musical"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
662,Fear (1996),Thriller,A movie about Fear. Genres: Thriller.,"{""Genre"": ""Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
663,Kids in the Hall: Brain Candy (1996),Comedy,A movie about Kids in the Hall: Brain Candy. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
664,Faithful (1996),Comedy,A movie about Faithful. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
665,Underground (1995),Comedy|Drama|War,"A movie about Underground. Genres: Comedy, Drama, War.","{""Genre"": ""Comedy, Drama, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,"Stig is a 15-year-old pupil of 37-year-old teacher Viola. He is attracted by her beauty and maturity while she is drawn to him by his youth and innocence, a relief from her drunk and miserable husband.","{""Title"": ""All Things Fair"", ""Description"": ""Stig is a 15-year-old pupil of 37-year-old teacher Viola. He is attracted by her beauty and maturity while she is drawn to him by his youth and innocence, a relief from her drunk and miserable husband."", ""Genre"": ""Drama, Romance, War"", ""Year"": ""1995"", ""Director"": ""Bo Widerberg"", ""Runtime"": 125, ""Language"": ""sv"", ""Poster"": ""https://image.tmdb.org/t/p/w500/y1oFNynXrIzlPUe4CXKMR2dpNep.jpg""}"
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,A movie about Bloodsport 2. Genres: Action.,"{""Genre"": ""Action"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
668,Song of the Little Road (Pather Panchali) (1955),Drama,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work.","{""Title"": ""Pather Panchali"", ""Description"": ""Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work."", ""Genre"": ""Drama"", ""Year"": ""1955"", ""Director"": ""Satyajit Ray"", ""Runtime"": 125, ""Language"": ""bn"", ""Poster"": ""https://image.tmdb.org/t/p/w500/oyd0SEzYrBfw8GP7eGJpOUKxytr.jpg""}"
670,"World of Apu, The (Apur Sansar) (1959)",Drama,"A movie about World of Apu, The. Genres: Drama.","{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,"Dr. Clayton Forrester figures he can rule the world if he deadens his subjects' brains by making them endure terrible movies. Exploiting his access to nearby satellite-dwellers Mike Nelson and his robot pals, Crow T. Robot and Tom Servo, Forrester makes them watch ""This Island Earth"", a cheesy 1950s spaceship film. But when Mike and friends make funny comments throughout the movie and others that follow, Forrester's plan looks increasingly flimsy.","{""Title"": ""Mystery Science Theater 3000: The Movie"", ""Description"": ""Dr. Clayton Forrester figures he can rule the world if he deadens his subjects' brains by making them endure terrible movies. Exploiting his access to nearby satellite-dwellers Mike Nelson and his robot pals, Crow T. Robot and Tom Servo, Forrester makes them watch \""This Island Earth\"", a cheesy 1950s spaceship film. But when Mike and friends make funny comments throughout the movie and others that follow, Forrester's plan looks increasingly flimsy."", ""Genre"": ""Comedy, Science Fiction"", ""Year"": ""1996"", ""Director"": ""Jim Mallon"", ""Runtime"": 73, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/tlakU3uwNiUgd7aOlb2RoAsGTnY.jpg""}"
672,Tarantella (1995),Drama,A movie about Tarantella. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,"A movie about Space Jam. Genres: Adventure, Animation, Children, Comedy, Fantasy, Sci-Fi.","{""Genre"": ""Adventure, Animation, Children, Comedy, Fantasy, Sci-Fi"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,"A movie about Barbarella. Genres: Adventure, Comedy, Sci-Fi.","{""Genre"": ""Adventure, Comedy, Sci-Fi"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
675,Hostile Intentions (1994),Action|Drama|Thriller,"A movie about Hostile Intentions. Genres: Action, Drama, Thriller.","{""Genre"": ""Action, Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
676,They Bite (1996),Comedy|Horror|Sci-Fi,"A movie about They Bite. Genres: Comedy, Horror, Sci-Fi.","{""Genre"": ""Comedy, Horror, Sci-Fi"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,"A movie about Some Folks Call It a Sling Blade. Genres: Drama, Thriller.","{""Genre"": ""Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
679,"Run of the Country, The (1995)",Drama,"A movie about Run of the Country, The. Genres: Drama.","{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,"A movie about Alphaville. Genres: Drama, Mystery, Romance, Sci-Fi, Thriller.","{""Genre"": ""Drama, Mystery, Romance, Sci-Fi, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
681,Coup de torchon (Clean Slate) (1981),Crime,A movie about Coup de torchon. Genres: Crime.,"{""Genre"": ""Crime"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,"A movie about Tigrero: A Film That Was Never Made. Genres: Documentary, Drama.","{""Genre"": ""Documentary, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,"A movie about Eye of Vichy, The. Genres: Documentary.","{""Genre"": ""Documentary"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
684,Windows (1980),Drama,A movie about Windows. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
685,It's My Party (1996),Drama,A movie about It's My Party. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
687,Country Life (1994),Drama|Romance,"A movie about Country Life. Genres: Drama, Romance.","{""Genre"": ""Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,"A movie about Operation Dumbo Drop. Genres: Action, Adventure, Comedy, War.","{""Genre"": ""Action, Adventure, Comedy, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,"A movie about Promise, The. Genres: Drama, Romance.","{""Genre"": ""Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
691,Mrs. Winterbourne (1996),Comedy|Romance,"A movie about Mrs. Winterbourne. Genres: Comedy, Romance.","{""Genre"": ""Comedy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
692,Solo (1996),Action|Sci-Fi|Thriller,"A movie about Solo. Genres: Action, Sci-Fi, Thriller.","{""Genre"": ""Action, Sci-Fi, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama,A movie about Under the Domim Tree. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
694,"Substitute, The (1996)",Action|Crime|Drama,"A movie about Substitute, The. Genres: Action, Crime, Drama.","{""Genre"": ""Action, Crime, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
695,True Crime (1996),Mystery|Thriller,"A movie about True Crime. Genres: Mystery, Thriller.","{""Genre"": ""Mystery, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
696,Butterfly Kiss (1995),Drama|Thriller,"A movie about Butterfly Kiss. Genres: Drama, Thriller.","{""Genre"": ""Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
697,Feeling Minnesota (1996),Drama|Romance,"A movie about Feeling Minnesota. Genres: Drama, Romance.","{""Genre"": ""Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
698,Delta of Venus (1995),Drama,A movie about Delta of Venus. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
699,To Cross the Rubicon (1991),Drama,A movie about To Cross the Rubicon. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
700,Angus (1995),Comedy,A movie about Angus. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
701,Daens (1992),Drama,A movie about Daens. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
702,Faces (1968),Drama,"Small Faces: All Or Nothing 1965-1968 features 27 complete performances filmed from 1965 to 1968 when the band was challenging the The Who, The Kinks, The Rolling Stones, and The Beatles for domination of the charts. This documentary captures every aspect of their short but brilliant career including early Mod/R&B classics such as “What’cha Gonna Do About It”, “Sha La La La Lee” and “All Or Nothing”, timeless rockers like “Tin Soldier” and later psychedelic masterpieces including “Itchycoo Park”, and “Green Circles.” In between the performances, original members Ian McLagan, Kenny Jones, and Jimmy Winston talk about the songs and tell the band’s history in new interviews filmed exclusively for the documentary. Also interwoven into the story are archival interviews with Steve Marriott and Ronnie Lane.","{""Title"": ""Small Faces: All or Nothing 1965 -1968"", ""Description"": ""Small Faces: All Or Nothing 1965-1968 features 27 complete performances filmed from 1965 to 1968 when the band was challenging the The Who, The Kinks, The Rolling Stones, and The Beatles for domination of the charts. This documentary captures every aspect of their short but brilliant career including early Mod/R&B classics such as \u201cWhat\u2019cha Gonna Do About It\u201d, \u201cSha La La La Lee\u201d and \u201cAll Or Nothing\u201d, timeless rockers like \u201cTin Soldier\u201d and later psychedelic masterpieces including \u201cItchycoo Park\u201d, and \u201cGreen Circles.\u201d In between the performances, original members Ian McLagan, Kenny Jones, and Jimmy Winston talk about the songs and tell the band\u2019s history in new interviews filmed exclusively for the documentary. Also interwoven into the story are archival interviews with Steve Marriott and Ronnie Lane."", ""Genre"": ""Music, Documentary"", ""Year"": ""2010"", ""Director"": ""Unknown"", ""Runtime"": 100, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/bq1tGle2jYdxsmfdBUw3t99GCcK.jpg""}"
703,Boys (1996),Drama,A movie about Boys. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
704,"Quest, The (1996)",Action|Adventure,"A movie about Quest, The. Genres: Action, Adventure.","{""Genre"": ""Action, Adventure"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
705,Cosi (1996),Comedy,A movie about Cosi. Genres: Comedy.,"{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
706,Sunset Park (1996),Drama,A movie about Sunset Park. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
707,Mulholland Falls (1996),Crime|Drama|Thriller,"A movie about Mulholland Falls. Genres: Crime, Drama, Thriller.","{""Genre"": ""Crime, Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,"A movie about Truth About Cats & Dogs, The. Genres: Comedy, Romance.","{""Genre"": ""Comedy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
